application_number,latitude,longitude
WEB1206/21,53.3361818,-6.25814
WEB1057/21,53.3399458,-6.2437383
WEB1059/21,53.4064399,-6.170084999999999
2786/21,53.3907202,-6.2405351
2082/21,53.3264837,-6.2579046
WEB1217/21,53.3144454,-6.2634929
WEB1559/21,53.3756551,-6.205537899999999
2321/21,53.3833338,-6.2684381
2080/21,53.36579829999999,-6.2799122
2799/21,53.38160540000001,-6.3202633
WEB1228/21,53.3643739,-6.196795000000001
WEB1074/21,53.400399,-6.1518286
WEB1569/21,53.3215685,-6.2342301
DSDZ2331/21,53.3477178,-6.2275452
2099/21,53.38731989999999,-6.2228435
2100/21,53.36320869999999,-6.276105500000001
2342/21,53.3215754,-6.266345599999999
WEB1080/21,53.3501439,-6.345354
WEB1077/21,53.3275787,-6.276873399999999
2110/21,53.3172621,-6.2969101
WEB1082/21,53.3761306,-6.2151726
2122/21,53.3783042,-6.3021173
2832/21,53.3629296,-6.2634773
2104/21,53.37837529999999,-6.185687700000001
2106/21,53.36854330000001,-6.203033
DSDZ2103/21,53.3496853,-6.229672900000001
DSDZ2132/21,53.34977809999999,-6.2325154
2829/21,53.3945523,-6.224823499999999
2826/21,53.3587418,-6.2573018
WEB1599/21,53.33362450000001,-6.216662599999999
2368/21,53.3612699,-6.2602071
2136/21,53.3668781,-6.2220663
WEB1605/21,53.3287314,-6.325234099999999
WEB1261/21,53.3243562,-6.255927
2844/21,53.3922904,-6.2601343
2152/21,53.3319608,-6.2750306
2845/21,53.370008,-6.2351811
WEB1610/21,53.37889699999999,-6.276701500000001
2853/21,53.3838459,-6.1656593
WEB1097/21,53.3408504,-6.3630333
2375/21,53.39743910000001,-6.3050419
2370/21,53.3931985,-6.281396399999999
WEB1268/21,53.3332713,-6.307922
2857/21,53.3599854,-6.256764899999999
2860/21,53.339727,-6.2418188
2175/21,53.32218,-6.2654194
2394/21,53.3790893,-6.2657226
WEB1279/21,53.3602144,-6.184670000000001
2169/21,53.34136789999999,-6.2608723
2399/21,53.378165,-6.1596983
2182/21,53.3428997,-6.2560036
WEB1287/21,53.3235778,-6.3248788
2207/21,53.3199795,-6.3270198
2414/21,53.3283406,-6.2595509
WEB1113/21,53.3469975,-6.2726368
2884/21,53.34575570000001,-6.306395
2189/21,53.3474871,-6.2745623
WEB1633/21,53.3638913,-6.208073499999999
2419/21,53.3741462,-6.208341799999999
2432/21,53.3170163,-6.2083695
2897/21,53.38668209999999,-6.1921727
WEB1639/21,53.396969,-6.1696219
WEB1129/21,53.3201473,-6.249006400000001
2912/21,53.36852320000001,-6.3135603
2904/21,53.3346526,-6.2781661
2906/21,53.3363704,-6.269217100000001
2909/21,53.3195991,-6.294569699999999
DSDZ2917/21,53.34852069999999,-6.2305835
2423/21,53.36067389999999,-6.2729822
2227/21,53.3388783,-6.273186399999999
2926/21,53.3716787,-6.324381799999999
2446/21,53.3327464,-6.2658223
WEB1651/21,53.3722134,-6.199915
2931/21,53.3821841,-6.15212
2445/21,53.3178265,-6.297155
2946/21,53.370008,-6.2351811
2465/21,53.4027966,-6.2097775
2937/21,53.34242589999999,-6.2962397
2243/21,53.3138166,-6.279700999999999
2935/21,53.34874250000001,-6.2582863
2473/21,53.3411554,-6.3031823
2476/21,53.3069401,-6.280102200000001
WEB1155/21,53.3671942,-6.2721655
WEB1317/21,53.3729843,-6.2011321
WEB1321/21,53.3727552,-6.1965669
WEB1660/21,53.3434177,-6.226289899999999
2482/21,53.3571632,-6.2905232
WEB1668/21,53.3246309,-6.231105599999999
2487/21,53.3629441,-6.2635647
WEB1329/21,53.3317089,-6.210941999999999
2262/21,53.31426399999999,-6.2896806
WEB5198/21,53.3343853,-6.2351595
4061/21,53.3498338,-6.2787826
4083/21,53.3916543,-6.2173716
4087/21,53.3858746,-6.230661
4090/21,53.38366509999999,-6.236680600000001
4099/21,53.3325942,-6.2805618
WEB5213/21,53.3722183,-6.200103299999999
4113/21,53.38093139999999,-6.2109695
4130/21,53.3277529,-6.30174
4129/21,53.3319015,-6.2750308
WEB5222/21,53.3630819,-6.2018247
WEB5233/21,53.32380449999999,-6.3014299
4125/21,53.3088685,-6.293502399999999
4141/21,53.3422868,-6.2599798
WEB1004/22,53.33456229999999,-6.2336551
