application_number,latitude,longitude
3390/20,53.3842326,-6.208810499999999
3402/20,53.35142,-6.279567999999999
WEB1644/20,53.362951,-6.3098544
3425/20,53.3508791,-6.2696289
3420/20,53.3690082,-6.3124555
3429/20,53.36940990000001,-6.3024873
3446/20,53.37060959999999,-6.206635400000001
3443/20,53.357254,-6.2534101
3457/20,53.3815202,-6.240448199999999
3459/20,53.37720710000001,-6.2039529
3464/20,53.3660319,-6.1785762
3478/20,53.33922039999999,-6.2212146
WEB1668/20,53.357799,-6.241971700000001
3502/20,53.3637794,-6.314948999999999
WEB1675/20,53.3259884,-6.2142854
3518/20,53.3604618,-6.2602897
3507/20,53.3374326,-6.264835700000001
WEB1680/20,53.3780255,-6.2724278
3501/20,53.3715893,-6.206991299999999
WEB1691/20,53.3514795,-6.250373499999999
3536/20,53.3312424,-6.2463858
3549/20,53.3650325,-6.2715244
2977/21,53.4037146,-6.2119611
2969/21,53.3488626,-6.2593602
2982/21,53.314209,-6.274405100000001
WEB1675/21,53.36806670000001,-6.251403799999999
WEB1681/21,53.34001420000001,-6.339520299999999
3008/21,53.3369532,-6.259999
4030/20,53.33293310000001,-6.2158419
3020/21,53.3196897,-6.283939699999999
3023/21,53.3240908,-6.2289593
WEB1698/21,53.3620271,-6.211334099999999
3037/21,53.3199795,-6.3270198
3042/21,53.3379562,-6.2522218
WEB1712/21,53.3342292,-6.2773638
WEB1716/21,53.38760629999999,-6.1893211
3069/21,53.377178,-6.2071776
WEB1724/21,53.3756959,-6.1871525
3079/21,53.3771916,-6.2733458
3089/21,53.3263497,-6.322366199999999
WEB1732/21,53.34876149999999,-6.358334800000001
WEB1735/21,53.33750360000001,-6.357066499999999
3097/21,53.3825149,-6.361692
WEB1743/21,53.3552547,-6.2364364
3113/21,53.3648234,-6.272204899999999
3117/21,53.3333136,-6.253673099999999
3121/21,53.3543064,-6.270563399999999
3137/21,53.340765,-6.306574899999999
3141/21,53.38393689999999,-6.3037759
3146/21,53.367061,-6.216567
WEB1773/21,53.3661974,-6.2624434
3171/21,53.3574446,-6.2402487
3175/21,53.3827691,-6.3081188
3168/21,53.3526201,-6.2709363
WEB1777/21,53.3579555,-6.249448
3188/21,53.3250408,-6.30132
WEB1787/21,53.3628777,-6.273852400000001
3206/21,53.3224793,-6.2796095
WEB1791/21,53.36677539999999,-6.2094374
3213/21,53.3182876,-6.2371173
3220/21,53.3505493,-6.2097172
WEB1803/21,53.37785659999999,-6.182746499999999
2501/21,53.371199,-6.238651700000001
WEB1165/21,53.3753591,-6.1742634
WEB1335/21,53.3811427,-6.1737386
2505/21,53.396527,-6.170702599999999
WEB1348/21,53.3332483,-6.2205344
WEB1356/21,53.3545822,-6.235853
2518/21,53.38624009999999,-6.289850899999999
2531/21,53.3734226,-6.288137
WEB1363/21,53.3165716,-6.268039099999999
WEB1373/21,53.32344029999999,-6.3253967
2548/21,53.3395971,-6.3396988
2560/21,53.3251714,-6.2398111
WEB1384/21,53.4004128,-6.1541777
2578/21,53.3351238,-6.2236891
WEB1390/21,53.35411730000001,-6.237156799999999
WEB1393/21,53.3206092,-6.251030699999999
2583/21,53.3394379,-6.2579544
WEB1407/21,53.3370213,-6.2979496
WEB1415/21,53.3656005,-6.175306300000001
2595/21,53.405869,-6.163621
WEB1418/21,53.369875,-6.2476748
2605/21,53.3736998,-6.2686996
WEB1426/21,53.3191788,-6.3268624
WEB1438/21,53.3807464,-6.2784816
2627/21,53.3108994,-6.2548344
WEB1444/21,53.3788028,-6.232932099999999
WEB1446/21,53.3189579,-6.295191699999999
2635/21,53.375367,-6.2697652
WEB1460/21,53.3901499,-6.2777403
WEB1468/21,53.3901499,-6.2777403
WEB1479/21,53.3910022,-6.2468267
2648/21,53.3611748,-6.1954864
2671/21,53.3753197,-6.174309600000001
WEB1488/21,53.327912,-6.3042073
2684/21,53.38185439999999,-6.176366499999999
2695/21,53.3085659,-6.2739331
2696/21,53.3517666,-6.2973379
2709/21,53.405869,-6.163621
2699/21,53.330836,-6.2403904
WEB1503/21,53.3835089,-6.2409082
2728/21,53.3876738,-6.3153676
WEB1512/21,53.357136,-6.2408644
WEB1016/21,53.3246622,-6.3195644
WEB1516/21,53.400454,-6.2057418
2731/21,53.3191147,-6.23484
2017/21,53.3571611,-6.254082
WEB1169/21,53.3896466,-6.266983
WEB1517/21,53.4069383,-6.1631211
2265/21,53.3831401,-6.2051171
2273/21,53.32664459999999,-6.291081699999999
WEB1025/21,53.3288182,-6.242863
WEB1178/21,53.3907933,-6.2595518
WEB1526/21,53.3627484,-6.2966859
WEB1535/21,53.3621652,-6.194037
2035/21,53.3384631,-6.275990699999999
2041/21,53.3690181,-6.2255498
WEB1527/21,53.3920092,-6.299449699999999
WEB1038/21,53.3413517,-6.2650434
WEB1539/21,53.3654545,-6.2795833
2759/21,53.3272868,-6.2913317
2047/21,53.3584261,-6.2623655
2762/21,53.3251327,-6.2536539
2770/21,53.3650364,-6.2140396
WEB1046/21,53.34139159999999,-6.301429799999999
WEB1049/21,53.343494,-6.3661705
2063/21,53.3146599,-6.2648269
2302/21,53.37882159999999,-6.2174383
2059/21,53.4066816,-6.1568809
2787/21,53.3227947,-6.2353613
WEB1060/21,53.38528900000001,-6.167755
WEB1214/21,53.3184391,-6.2663294
2783/21,53.3202051,-6.2912117
2078/21,53.354897,-6.246255300000001
WEB1555/21,53.3829715,-6.228341599999999
2791/21,53.3580535,-6.266252199999999
2326/21,53.3226151,-6.2439335
2069/21,53.3481962,-6.3411237
2803/21,53.3846128,-6.1756483
WEB1223/21,53.375998,-6.239205999999999
WEB1563/21,53.318214,-6.3261799
WEB1068/21,53.31864969999999,-6.296772199999999
2328/21,53.3669099,-6.2284888
WEB1073/21,53.3810532,-6.2637163
WEB1576/21,53.3248908,-6.262339799999999
2340/21,53.38639149999999,-6.2022957
2088/21,53.3852191,-6.2716652
2814/21,53.3227087,-6.2615365
2348/21,53.3087645,-6.2835883
2816/21,53.3212006,-6.2983772
2820/21,53.3752333,-6.2119235
2822/21,53.3873968,-6.195805699999999
2113/21,53.35481,-6.2212003
2350/21,53.3863518,-6.306203399999999
WEB1588/21,53.3931142,-6.2865438
WEB1239/21,53.3191993,-6.284933000000001
WEB1596/21,53.37885679999999,-6.351127
WEB1255/21,53.3650072,-6.2127573
2118/21,53.3620134,-6.2956876
2367/21,53.3160125,-6.2391152
WEB1601/21,53.3067441,-6.2815942
WEB1600/21,53.3215685,-6.2342301
WEB1257/21,53.3312773,-6.2944783
WEB1607/21,53.33934319999999,-6.2421203
WEB1091/21,53.3801681,-6.233071499999999
2146/21,53.3959938,-6.2801483
2148/21,53.33370859999999,-6.268886500000001
WEB1263/21,53.3691499,-6.2573794
WEB1087/21,53.3229114,-6.2377691
2372/21,53.3479299,-6.2750292
2153/21,53.3225596,-6.2164544
WEB1616/21,53.3518396,-6.3504401
2164/21,53.3335658,-6.243754399999999
WEB1106/21,53.3851115,-6.1491745
2396/21,53.369875,-6.2476748
WEB1619/21,53.3853442,-6.1811332
WEB1623/21,53.3617939,-6.1855421
2167/21,53.3577029,-6.2506261
2876/21,53.4029549,-6.2409269
WEB1107/21,53.3176768,-6.2375244
WEB1626/21,53.3137667,-6.289694099999999
WEB1630/21,53.3839422,-6.1749287
2410/21,53.3851207,-6.287451
2887/21,53.3142433,-6.2735704
2880/21,53.3374457,-6.3537291
2184/21,53.3931648,-6.2728924
2888/21,53.3251232,-6.274722499999999
WEB1120/21,53.3671942,-6.2721655
WEB1123/21,53.3879549,-6.1978048
2914/21,53.35369439999999,-6.2855669
WEB1291/21,53.35668889999999,-6.2718083
WEB1126/21,53.3162216,-6.209469899999999
2891/21,53.3390748,-6.3765757
WEB1124/21,53.3765776,-6.2315593
2452/21,53.3790893,-6.2657226
WEB1135/21,53.3807382,-6.156901899999999
2222/21,53.3238949,-6.269572
2215/21,53.3456425,-6.282449499999999
WEB1137/21,53.3748115,-6.2453677
WEB1646/21,53.3701629,-6.2667673
WEB1302/21,53.3713777,-6.313155
WEB1136/21,53.3293847,-6.2851287
2439/21,53.3965989,-6.3044445
WEB1141/21,53.3876004,-6.1863817
2929/21,53.37950739999999,-6.1570677
2460/21,53.3420843,-6.2601293
2247/21,53.3483106,-6.2704778
2233/21,53.3254174,-6.255300699999999
WEB1655/21,53.393112,-6.2719719
2470/21,53.3130337,-6.266493000000001
2238/21,53.3112845,-6.2825406
2241/21,53.3618467,-6.201158
DSDZ2953/21,53.3485888,-6.2319967
2943/21,53.3973594,-6.187072
2961/21,53.3329959,-6.2421644
2481/21,53.3693769,-6.2628545
2257/21,53.3950773,-6.1871253
2486/21,53.3417439,-6.3015608
2491/21,53.3858429,-6.2589636
WEB1331/21,53.3702192,-6.242968599999999
2261/21,53.35440879999999,-6.295052399999999
WEB1060/22,53.3649137,-6.2933002
4074/21,53.3114722,-6.2978144
4080/21,53.3836185,-6.2779291
WEB5202/21,53.3095331,-6.256688
4092/21,53.3207748,-6.3207153
4098/21,53.3293567,-6.326887699999999
WEB5214/21,53.3710406,-6.2988709
WEB5215/21,53.3545822,-6.235853
4116/21,53.3336653,-6.2542078
WEB5219/21,53.313468,-6.299426299999999
WEB5223/21,53.3532236,-6.2604486
WEB5235/21,53.3965828,-6.2896907
4134/21,53.3486541,-6.293288
4145/21,53.3760339,-6.1817869
4153/21,53.3235286,-6.2098593
4187/21,53.3777425,-6.2224235
4152/21,53.4079817,-6.157953699999999
4170/21,53.3292717,-6.2399419
4182/21,53.3311255,-6.2579335
4197/21,53.3747164,-6.209797600000001
4205/21,53.3707815,-6.2077652
4206/21,53.3458293,-6.2577623
3013/22,53.32721,-6.2195185
3022/22,53.3336653,-6.2542078
3025/22,53.3649553,-6.1882487
3021/22,53.38606840000001,-6.248217299999999
3041/22,53.400454,-6.2057418
3047/22,53.3876519,-6.2332319
3031/22,53.3540724,-6.2855316
WEB1036/22,53.3409278,-6.2426096
3064/22,53.3429103,-6.2728224
WEB1040/22,53.3867572,-6.2347758
3097/22,53.3135218,-6.2800273
3094/22,53.3894124,-6.2934975
3126/22,53.326637,-6.310564500000001
3147/22,53.3598691,-6.2810646
3119/22,53.3387184,-6.3094818
3156/22,53.4009164,-6.1538615
WEB1053/22,53.36136699999999,-6.181614499999999
3101/22,53.3311255,-6.2579335
3143/22,53.3653751,-6.2435245
3512/21,53.3333563,-6.318764199999999
3522/21,53.3656496,-6.2069101
WEB1948/21,53.3818923,-6.318309999999999
3530/21,53.3406449,-6.2554085
3533/21,53.3203561,-6.261981899999999
WEB1960/21,53.3139439,-6.2929955
WEB1965/21,53.3899599,-6.2812722
3550/21,53.34997809999999,-6.251945399999999
3573/21,53.3146601,-6.280246699999999
WEB1969/21,53.3204681,-6.305942
3581/21,53.34413000000001,-6.259529
3587/21,53.3300924,-6.2752431
3612/21,53.3240713,-6.326490799999999
3609/21,53.3909016,-6.2900599
WEB1978/21,53.3135218,-6.2800273
3625/21,53.3277137,-6.2580366
WEB1986/21,53.3253808,-6.2883003
3624/21,53.3487924,-6.3163534
WEB1997/21,53.3804526,-6.2309059
WEB5003/21,53.3559346,-6.2341976
WEB5004/21,53.3725347,-6.259474300000001
WEB5017/21,53.3677026,-6.2359487
WEB5015/21,53.3725347,-6.259474300000001
3659/21,53.3846272,-6.3096877
WEB5030/21,53.3612699,-6.2602071
3671/21,53.3537227,-6.2142431
3696/21,53.37776599999999,-6.2225242
3690/21,53.34147189999999,-6.2324321
3700/21,53.33318939999999,-6.2326361
3720/21,53.3996803,-6.254876
3721/21,53.3593272,-6.279577000000001
WEB5044/21,53.33410110000001,-6.280794299999999
3734/21,53.39169949999999,-6.4227872
3735/21,53.3702208,-6.2416299
WEB5049/21,53.3239519,-6.261908699999999
3760/21,53.3618591,-6.197609
WEB5053/21,53.3725347,-6.259474300000001
3773/21,53.3200523,-6.2600782
3779/21,53.3222064,-6.2654676
3782/21,53.3258848,-6.2754436
3239/21,53.3619851,-6.1822037
3799/21,53.3650482,-6.261186599999999
WEB1815/21,53.3232364,-6.254978299999999
3168/22,53.3660016,-6.322512199999999
WEB1813/21,53.3259403,-6.3022389
WEB5071/21,53.36405920000001,-6.259879199999999
3251/21,53.343208,-6.2429303
3250/21,53.3430948,-6.263908799999999
WEB5069/21,53.3353708,-6.2912373
WEB1075/22,53.4076785,-6.1567263
3794/21,53.322404,-6.277680399999999
3183/22,53.3631553,-6.3130847
WEB1821/21,53.33089099999999,-6.2355395
3166/22,53.3758139,-6.2984909
3825/21,53.37808769999999,-6.2733459
WEB1077/22,53.3548669,-6.2316464
3187/22,53.311268,-6.266333299999999
3273/21,53.34575570000001,-6.306395
WEB5096/21,53.3677092,-6.2706887
WEB1834/21,53.3154511,-6.2425763
3209/22,53.3821045,-6.1769021
DSDZ3199/22,53.347271,-6.236610000000001
3215/22,53.33507789999999,-6.2237965
3845/21,53.38505379999999,-6.194054599999999
3300/21,53.3407644,-6.242041299999999
3200/22,53.3515829,-6.2606676
3301/21,53.3549791,-6.268597
WEB1838/21,53.36544600000001,-6.2346926
3223/22,53.3678596,-6.2268804
3867/21,53.3320996,-6.2789319
3219/22,53.3443459,-6.266132199999999
3865/21,53.312119,-6.2386363
3307/21,53.3169116,-6.2389073
3211/22,53.3086749,-6.2652464
3316/21,53.3841757,-6.1520874
WEB1104/22,53.4072441,-6.1569385
WEB1109/22,53.33073719999999,-6.2687396
3228/22,53.3216121,-6.2618163
WEB1854/21,53.3668437,-6.2604397
3239/22,53.3316436,-6.267169
WEB5114/21,53.33323490000001,-6.2442131
WEB1112/22,53.3122015,-6.246755599999999
3887/21,53.33908290000001,-6.2464735
WEB1120/22,53.3195786,-6.2909998
3340/21,53.3630941,-6.2064499
3896/21,53.3413998,-6.2711222
3897/21,53.362131,-6.1800767
WEB5121/21,53.3656128,-6.201735299999999
3904/21,53.3578446,-6.256578699999999
WEB1866/21,53.3150902,-6.283836699999999
3890/21,53.3575451,-6.2429403
3356/21,53.3320971,-6.2518818
WEB1126/22,53.3487342,-6.3439233
WEB5130/21,53.386378,-6.1697222
WEB1083/22,53.3387621,-6.311534699999999
3381/21,53.36085569999999,-6.1945863
3918/21,53.354983,-6.2668669
3276/22,53.3298648,-6.2646807
GSDZ3274/22,53.3548669,-6.279486299999999
3916/21,53.3339656,-6.3568487
3291/22,53.3310156,-6.223317
3292/22,53.3304543,-6.235004399999999
WEB5144/21,53.3643739,-6.196795000000001
3299/22,53.38906040000001,-6.1871297
3385/21,53.3317679,-6.3154992
WEB5149/21,53.32343059999999,-6.272505799999999
WEB1887/21,53.3151227,-6.288081099999999
3283/22,53.352211,-6.2375155
3957/21,53.35504599999999,-6.251573400000001
3316/22,53.3762797,-6.1877521
WEB1882/21,53.39521240000001,-6.276860399999999
3313/22,53.36496959999999,-6.2570705
3937/21,53.3828639,-6.1697096
WEB1891/21,53.3915693,-6.284868599999999
3400/21,53.36010959999999,-6.265245999999999
WEB5161/21,53.3880857,-6.271423
DSDZ3330/22,53.34118729999999,-6.2365714
3942/21,53.3230739,-6.2586324
3948/21,53.3682116,-6.214741999999999
WEB5166/21,53.3880857,-6.271423
3422/21,53.357584,-6.2426667
3421/21,53.3312773,-6.2944783
3424/21,53.3238978,-6.265206999999999
3969/21,53.3316436,-6.267169
WEB1910/21,53.3206368,-6.2806581
WEB1913/21,53.3297429,-6.247166699999999
3333/22,53.3434907,-6.277737999999999
3979/21,53.3343291,-6.2445168
3371/22,53.3885793,-6.2460336
WEB1159/22,53.3116636,-6.283764
WEB1915/21,53.3737155,-6.31725
WEB5178/21,53.3684697,-6.1789251
WEB5180/21,53.3644519,-6.2600908
3435/21,53.372933,-6.2341671
3986/21,53.3602277,-6.1921236
3366/22,53.36145149999999,-6.245027299999999
3459/21,53.39586509999999,-6.2530912
3378/22,53.3369019,-6.3436977
4003/21,53.3774366,-6.2465101
3452/21,53.3439934,-6.2427443
WEB5191/21,53.326087,-6.258083999999999
4011/21,53.3230739,-6.2586324
WEB1173/22,53.3808382,-6.1929618
3481/21,53.3246261,-6.2372106
3372/22,53.34501239999999,-6.296725299999999
3387/22,53.3442709,-6.2918414
3477/21,53.3289395,-6.243951099999999
WEB1180/22,53.3755147,-6.2163586
3490/21,53.3825189,-6.297147
3402/22,53.3592726,-6.263667499999999
4013/21,53.3160483,-6.219166
3394/22,53.332727,-6.239357699999999
3498/21,53.3190243,-6.2745963
4047/21,53.3250778,-6.221837799999999
3509/21,53.3247055,-6.2724508
3398/22,53.33151909999999,-6.228286600000001
WEB5197/21,53.341046,-6.2569704
4053/21,53.3243821,-6.2623605
3426/22,53.3695937,-6.3184602
3440/22,53.3274045,-6.3093092
4242/22,53.33780119999999,-6.2768868
3451/22,53.37623019999999,-6.2128964
3452/22,53.3447553,-6.2638649
3461/22,53.3675358,-6.261035
3472/22,53.33360320000001,-6.2687436
WEB1215/22,53.3686184,-6.2445726
WEB1218/22,53.3116636,-6.283764
3482/22,53.3767331,-6.165953900000001
WEB1226/22,53.3686184,-6.2445726
3504/22,53.40524019999999,-6.2030544
WEB1230/22,53.3659113,-6.181978399999999
3519/22,53.3542412,-6.2666586
3544/22,53.3675358,-6.261035
WEB1239/22,53.3767923,-6.311078999999999
3530/22,53.3315931,-6.2420661
3528/22,53.3838747,-6.186581400000001
3540/22,53.3534313,-6.295657299999999
3524/22,53.3960593,-6.257545299999999
WEB1268/22,53.3688588,-6.208826699999999
WEB1274/22,53.31949179999999,-6.2538272
3555/22,53.3121299,-6.2251179
3564/22,53.3353646,-6.241329599999999
WEB1282/22,53.3546963,-6.2905622
WEB1287/22,53.3610896,-6.1933006
